Unnamed: 0,Unnamed: 1, ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 62,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bécune,21505.265338122037,18682.00993445007,18935.053712948822,14906.724540403542,24134.194169407398,87215.01446806494,70124.19724016152,2544,0,0,0,0,258046.45940355834,,Banane de Mer,0,0,0,0,0,0,0,0,0,0,0,0,0,Banane de Mer,0,0,0,0,0,0,0,0,0,0,0,0,0,Banane de Mer,0,0,0,0,0,0,0,0,0,0,0,0,0,Banane de Mer,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banane de Mer,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carangue,40922.72681736996,474.496313571827,646.9541788020712,2034.7952812515553,2322.6945680949793,43623.99817967791,0,0,0,0,0,0,90025.6653387683,,Barbillon,614.5723442334105,61.89597848360657,0,0,0,0,0,0,0,0,0,0,676.468322717017,Barbillon,0,0,0,0,0,0,0,0,0,0,0,0,0,Barbillon,0,0,0,0,0,0,0,0,0,0,0,0,0,Barbillon,0,0,0,4.075166732953195,0,0,0,0,0,0,0,0,4.075166732953195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbillon,614.5723442334105,61.89597848360657,0,4.075166732953195,0,0,0,0,0,0,0,0,680.5434894499703
Espèces,Captures (kg),Valeurs,%,,Année,(Tous),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carpe,100.95772864173307,291.32393772607526,180.44837418070784,55.86233346206127,7265.429746604757,1458.6963993315867,0,0,0,0,0,0,9352.71851994692,,Bars,20349.17317572848,23149.095952868858,26974.612273886112,12644.650632882016,62710.83,19492.30145879776,0,0,0,0,0,0,165320.66349416325,Bars,0,0,0,0,0,0,0,0,0,0,0,0,0,Bars,0,0,0,570.7692307692307,254.8983792281981,42336,0,0,0,0,0,0,43161.66760999743,Bars,0,0,0,281.1865045737705,719.5573418225229,805.0676029245568,0,0,0,0,0,0,1805.81144932085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bars,20349.17317572848,23149.095952868858,26974.612273886112,13496.606368225017,63685.28572105073,62633.36906172232,0,0,0,0,0,0,210288.1425534815
Sardine,3325620,1662810000,0.6281743072011146,,Strate,(Tous),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ceinture,0,0,71.28022168077509,6.242703146795162,0,0,0,0,0,0,0,0,77.52292482757025,,Bécune,7729.954374135787,8046.477202868854,9838.687872284952,2194.8471912683067,5068.7325,24795.354061558915,0,0,0,0,0,0,57674.05320211682,Bécune,0,0,0,0,0,0,0,0,0,0,0,0,0,Bécune,0,0,0,599.3076923076923,266.22719608278464,3168,0,0,0,0,0,0,4033.534888390477,Bécune,0,0,0,83.83200136360858,209.8708913649025,757.9307451325058,0,0,0,0,0,0,1051.6336378610167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bécune,7729.954374135787,8046.477202868854,9838.687872284952,2877.9868849396075,5544.830587447687,28721.284806691423,0,0,0,0,0,0,62759.22172836831
Bossu,126449,252898000,0.02388487348863482,,Site,(Tous),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maquéreau,5197.699072616586,4724.651454765133,6269.278535523442,685.7686662406101,9664.296024306892,37185.74980259138,502.078337850987,0,0,0,0,0,64229.521893895035,,Bossu,6036.46613669261,11419.808030225413,5233.879993440588,2942.6491104172433,707.265,6879.635808987445,0,0,0,0,0,0,33219.704079763294,Bossu,0,0,0,0,0,0,0,0,0,0,0,0,0,Bossu,0,0,0,1284.230769230769,31.154246350113098,14112,0,0,0,0,0,0,15427.385015580881,Bossu,0,0,0,588.8615929117368,1978.7826900119378,812.5496438439301,0,0,0,0,0,0,3380.193926767605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bossu,6036.46613669261,11419.808030225413,5233.879993440588,4815.741472559749,2717.201936362051,21804.185452831374,0,0,0,0,0,0,52027.28302211179
Bars,52253.3,104506600,0.009870093554426543,,Engin,(Tous),,,,,,,,,,,,,,,,,,,,,,,,Production par Groupe d'espèces (Tonnes),,,,,,,,,,,,,,Mulet,381430.2154630076,17953.49113467048,13552.755935882691,91873.92580255592,108861.09051464166,106697.77621811868,190554.0385987534,0,0,0,0,0,910923.2936676305,,Capitaine,23025.977163945117,30886.09326331968,29742.5295781095,13052.542588781436,2829.06,9316.173491337164,0,0,0,0,0,0,108852.3760854929,Capitaine,0,0,0,0,0,0,0,0,0,0,0,0,0,Capitaine,0,0,0,313.9230769230769,175.59666124609203,57600,0,0,0,0,0,0,58089.51973816917,Capitaine,0,0,0,322.5203385794386,356.03097642260246,676.3764991113377,0,0,0,0,0,0,1354.9278141133786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capitaine,23025.977163945117,30886.09326331968,29742.5295781095,13688.986004283952,3360.6876376686946,67592.5499904485,0,0,0,0,0,0,168296.82363777547
Capitaine,31697.000988142292,79242502.47035573,0.005987226933948956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raie,25.066796514153186,0,0,226.11667065582236,35.405430868679986,30794.141557648065,0,0,0,0,0,0,31080.73045568672,,Carangue,0,0,0,0,0,0,0,0,0,0,0,0,0,Carangue,0,0,0,0,0,0,0,0,0,0,0,0,0,Carangue,0,0,0,0,0,0,0,0,0,0,0,0,0,Carangue,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carangue,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulet,23103,23103000,0.00436391139675229,,,,,,,,,,,,Production par espèces (Tonnes),,,,,,,,,,,,,,,Pélagiques,,,,,,,,,,,,,,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,,Carpe,0,0,0,0,2357.55,1433.2574602057177,0,0,0,0,0,0,3790.8074602057177,Carpe,0,0,0,0,0,0,0,0,0,0,0,0,0,Carpe,0,0,0,0,107.62376011857253,0,0,0,0,0,0,0,107.62376011857253,Carpe,0,0,0,6.112750099429793,76.82773701750895,25.4389391258689,0,0,0,0,0,0,108.37942624280764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carpe,0,0,0,6.112750099429793,2542.0014971360815,1458.6963993315867,0,0,0,0,0,0,4006.810646567098
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sardine,1239061.3632343633,1659195.770998192,961443.9008640489,1032048.6594184936,1820433.7250618674,1675349.1407884753,5184.665498047937,0,0,0,0,0,8392717.225863488,,Ceinture,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceinture,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceinture,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceinture,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ceinture,0,0,0,0,0,0,0,0,0,0,0,0,0
,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,,Esspèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,,Esspèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,Thon,10095.535782701721,8517.959265336289,8365.920105528294,3691.386343220066,8535.63295151183,16683.241264958768,6884.258433351789,43920,0,0,0,0,106693.93414660875,,Crabe,0,0,0,0,235.755,0,0,0,0,0,0,0,235.755,Crabe,0,0,0,0,0,0,0,0,0,0,0,0,0,Crabe,0,0,0,0,36.81865477740639,0,0,0,0,0,0,0,36.81865477740639,Crabe,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crabe,0,0,0,0,272.5736547774064,0,0,0,0,0,0,0,272.5736547774064
Captures (T),775.6552999999994,814.0425599999984,492.71970000000016,354.56640000000016,439.0600999999999,580.6998599999997,500.29130000000066,337.9051,355.7187000000001,93.34709999999998,113.1034,436.89230098814227,5294.001820988141,,Banane de Mer,0.04,0,0,0.231,0,0,0,0,0,0,0,0,0.271,,Banane de Mer,0.04,0,0,0.231,0,0,0,0,0,0,0,0,0.271,Turbo,808.4808318325935,770.4545287380865,134.94463627758842,549.3390715721763,495.6760321615198,26887.547681819942,607.0583539471024,0,0,0,0,0,30253.50113634901,,Crevette,0,0,0,0,0,0,0,0,0,0,0,0,0,Crevette,0,0,0,0,0,0,0,0,0,0,0,0,0,Crevette,0,0,0,0,0,0,0,0,0,0,0,0,0,Crevette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crevette,0,0,0,0,0,0,0,0,0,0,0,0,0
Effort (jr),5584,5938,4268,3466,4112,6326,4437,3042,2291,2042,2147,3149,46802,,Barbillon,0.556,0.2612,0.206,0.219,0.135,2.0766,1.528,1.058,0.424,0.02,0.015,0.547,7.045799999999999,,Barbillon,0.556,0.2612,0.206,0.219,0.135,2.0766,1.528,1.058,0.424,0.02,0.015,0.547,7.045799999999999,,,,,,,,,,,,,,,,Disque,0,0,0,0,0,0,0,0,0,0,0,0,0,Disque,0,0,0,0,0,0,0,0,0,0,0,0,0,Disque,0,0,0,0,0,0,0,0,0,0,0,0,0,Disque,0,0,0,0,22.48616693195384,0,0,0,0,0,0,0,22.48616693195384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disque,0,0,0,0,22.48616693195384,0,0,0,0,0,0,0,22.48616693195384
Cpue (kg/jr),175.45980285309227,177.52807245257077,149.63296311588226,142.50046021763,145.74169459962766,118.4022431293689,165.53041689333784,172.57995895379932,203.90464853977852,57.34139823583403,65.06844925634294,194.75209407535647,147.37018352688509,,Bars,62.3859,60.820999999999984,44.5861,34.12100000000001,34.1343,48.474799999999995,55.32890000000002,19.920900000000003,9.092799999999999,24.715199999999996,34.8,27.8443,456.22520000000003,,Bécune,11.5942,7.3500000000000005,6.660400000000001,8.261700000000001,9.8072,9.5736,4.339999999999999,4.2524,2.531,4.5975,2.539,3.037,74.54400000000001,Total,1701503.193986755,1710994.0701785607,1009843.5303468782,1146816.3195161999,1981857.375798541,2025929.2060231224,273856.2964621128,46464,0,0,0,0,9897263.99231217,,Divers,0,0,0,0,1296.6525,0,0,0,0,0,0,0,1296.6525,Divers,0,0,0,0,0,0,0,0,0,0,0,0,0,Divers,0,0,0,0,59.47628848657955,0,0,0,0,0,0,0,59.47628848657955,Divers,0,0,0,0,26.23386142061281,0,0,0,0,0,0,0,26.23386142061281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Divers,0,0,0,0,1382.3626499071922,0,0,0,0,0,0,0,1382.3626499071922
Valeur (000. fca),673864.3,688841.92,446446.25,397154.15,426196.45,542380.18,477015.6500000001,264858.05,252292.55,170811.5,203250.4,357965.7024703557,4901077.102470356,,Bécune,11.5942,7.3500000000000005,6.660400000000001,8.261700000000001,9.8072,9.5736,4.339999999999999,4.2524,2.531,4.5975,2.539,3.037,74.54400000000001,,Carangue,1.6033,1.8815,0.876,0.5782999999999999,1.2219,1.683,1.024,0.462,0.003,1.236,3.081,2.815,16.465,,,,,,,,,,,,,,,,Dorade Grise,1474.9736261601852,1949.723322233607,2013.0307667079187,58.27027941420284,0,0,0,0,0,0,0,0,5495.997994515914,Dorade Grise,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorade Grise,0,0,0,256.84615384615387,36.81865477740639,0,0,0,0,0,0,0,293.66480862356025,Dorade Grise,0,0,0,36.967583934646846,18.738472443294864,0,0,0,0,0,0,0,55.70605637794171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorade Grise,1474.9736261601852,1949.723322233607,2013.0307667079187,352.0840171950035,55.55712722070125,0,0,0,0,0,0,0,5845.368859517415
Valeur taxe (000.f.cfa),7294.136,7487.3871,4864.3395,4318.8275,4572.032999999999,5867.215,5250.311000000001,2824.7195,2668.0025,1891.6905,2341.905,3878.3025247035575,53258.86912470355,,Bossu,32.2819,33.7477,18.585800000000003,11.749,21.211800000000007,33.92660000000001,31.63740000000001,18.1855,20.4131,9.0069,12.333,21.132,264.21070000000003,,Carpe,0.254,0.28770000000000007,0.1686,0.095,0.3183,0.128,0.005,0.0385,0.1435,0.138,0.031,0.093,1.7006,,,,,,,,9576.943695850057,,,,,,133.57282688130192,,Dorade Rose,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorade Rose,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorade Rose,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorade Rose,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorade Rose,0,0,0,0,0,0,0,0,0,0,0,0,0
Nbre débarquement,3762,3884,2768,1908,2327,3481,2626,1746,1655,709,762,1976,27604,,Capitaine,17.117700000000003,20.599700000000002,13.667399999999999,21.024399999999996,17.3936,22.51016,21.265300000000007,7.294800000000001,3.4831,9.3644,7.961,6.848000988142292,168.52956098814232,,Ceinture,0.781,0.382,0.527,0.016,0,0.009,0.078,0.096,0.036,0,0,0.006,1.931,Démersaux,,,,,,,8058.755544827,,,,,,9897.263992312171,,Langouste,0,0,0,0,0,0,0,0,0,0,0,0,0,Langouste,0,0,0,0,0,0,0,0,0,0,0,0,0,Langouste,0,0,0,0,0,0,0,0,0,0,0,0,0,Langouste,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Langouste,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,Carangue,1.6033,1.8815,0.876,0.5782999999999999,1.2219,1.683,1.024,0.462,0.003,1.236,3.081,2.815,16.465,,Maquéreau,4.855,3.5824000000000003,2.4429000000000003,1.0124000000000002,1.946,2.0995,1.211,1.685,1.447,0.197,1.576,1.74,23.794199999999993,,,,,,,,,,,,,,,,Machoiron de mer,751.1439762852796,0,0,2826.108551588838,4479.345,4729.7496186788685,0,0,0,0,0,0,12786.347146552987,Machoiron de mer,0,0,0,0,0,0,0,0,0,0,0,0,0,Machoiron de mer,0,0,0,684.9230769230769,215.24752023714507,0,0,0,0,0,0,0,900.170597160222,Machoiron de mer,0,0,0,79.17466795451922,251.0955307401512,121.20906289384592,0,0,0,0,0,0,451.47926158851635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machoiron de mer,751.1439762852796,0,0,3590.206296466434,4945.688050977296,4850.958681572714,0,0,0,0,0,0,14137.997005301724
Production par type d'engin (kg),,,5294.001820988142,Tonnes,,,,,,,,,,,Carpe,0.254,0.28770000000000007,0.1686,0.095,0.3183,0.128,0.005,0.0385,0.1435,0.138,0.031,0.093,1.7006,,Mulet,27.035,23.715100000000007,15.4863,22.540200000000002,29.146200000000004,30.199600000000004,34.86589999999999,13.4603,12.138500000000002,18.3513,17.357,13.963,258.2584,Esspèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,,Maquéreau,0,0,0,0,4715.1,22215.490633188623,0,0,0,0,0,0,26930.59063318862,Maquéreau,0,0,0,0,0,0,0,0,0,0,0,0,0,Maquéreau,0,0,0,228.3076923076923,226.57633709173166,0,0,0,0,0,0,0,454.884029399424,Maquéreau,0,0,0,0,211.74473860923197,614.2755594805401,0,0,0,0,0,0,826.020298089772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maquéreau,0,0,0,228.3076923076923,5153.421075700964,22829.76619266916,0,0,0,0,0,0,28211.494960677817
,,,,,,,,,,,,,,,Ceinture,0.781,0.382,0.527,0.016,0,0.009,0.078,0.096,0.036,0,0,0.006,1.931,,Raie,0.0386,0,0,0.206,0.037,0.02,0.158,0,0,0,0,0.03,0.48960000000000004,Bars,87714.79311962772,70558.98708250336,60230.64446602318,51995.461730437055,118714.82792443302,117141.43727839687,367025.56948643754,0,0,0,0,0,873381.7210878588,,Merou,0,0,0,0,0,0,0,0,0,0,0,0,0,Merou,0,0,0,0,0,0,0,0,0,0,0,0,0,Merou,0,0,0,0,0,0,0,0,0,0,0,0,0,Merou,0,0,0,0,0,11.971265470997128,0,0,0,0,0,0,11.971265470997128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merou,0,0,0,0,0,11.971265470997128,0,0,0,0,0,0,11.971265470997128
Engins,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,,Crabe,0.4076,0.5145,0.16,0,0.067,0.0505,0.0252,0,0,0.015,0,0.074,1.3137999999999996,,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,Bossu,52169.23742172038,80303.82511071918,208563.5518003494,67176.48436797677,123575.32550179132,121725.04588671665,231766.57013162773,0,0,0,0,0,885280.0402209015,,Mulet,0,0,0,1359.6398529980663,0,0,0,0,0,0,0,0,1359.6398529980663,Mulet,0,0,0,0,0,0,0,0,0,0,0,0,0,Mulet,0,0,0,0,6941.732527647928,0,0,0,0,0,0,0,6941.732527647928,Mulet,0,0,0,423.8173402271323,0,591.0812326304832,0,0,0,0,0,0,1014.8985728576156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mulet,0,0,0,1783.4571932251986,6941.732527647928,591.0812326304832,0,0,0,0,0,0,9316.27095350361
Filet maillant de fond,48344.49999999999,36442.5,25242,31541.3,29287.999999999996,41464.50000000001,77227.29999999999,34197.799999999996,15593.2,21710.9,17760.4,24414.3,403226.7,,Crevette,0,0,0,0,0,0,0,0.04,0.041,0.008,0,0,0.089,,Sardine,558.475,608.4932,347.269,195.098,282.1,389.83330000000007,322.302,263.213,296.866,0.254,0.086,330.131,3594.1205,Capitaine,40597.19524740601,45933.10245205378,41429.00254003613,267725.2403723754,183604.96015494684,149956.30383598182,154594.14996683132,0,0,0,0,0,883839.9545696313,,Raie,0,0,0,0,0,0,0,0,0,0,0,0,0,Raie,0,0,0,0,0,0,0,0,0,0,0,0,0,Raie,0,0,0,0,0,0,0,0,0,0,0,0,0,Raie,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raie,0,0,0,0,0,0,0,0,0,0,0,0,0
Filet maillant dérivant,147048.0000000001,125721.36000000002,100208.49999999993,166696.1,173165.99999999997,120499.56000000004,39348.10000000001,14459.5,9410.199999999999,53703.1,83235,54538,1088033.42,,Disque,3.2328,2.9862999999999995,2.074,1.8124,2.1359000000000004,1.2524000000000002,0.2596,0.16419999999999998,0.4081,0.978,1.325,1.617,18.2457,,Thon,14.082100000000002,9.242959999999998,6.8878,6.8409,6.910100000000001,10.758899999999999,10.829199999999997,2.431,2.155,3.79,5.655,4.925,84.50796,Disque,2677.5417101827184,1697.4685122015196,1602.5564887849873,916.9050870164089,2127.5960858957646,3322.8295780773256,739.4244611987262,0,0,0,0,0,13084.321923357453,,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0
Filet mulet,13935.900000000003,9513.6,2393.2000000000003,14628.4,23509.9,19865.3,30536.49999999999,9284.8,11854.500000000002,1833.4,2678,774,140807.5,,Divers,3.321,2.532,2.054,1.7564000000000002,2.76,2.887,1.481,0.052,0.731,0,0,0.015,17.5894,,Turbo,2.5599,1.447,1.2282,2.891,1.5676,0.8615,0.133,0.6,0.476,1.142,2.086,2.577,17.569200000000002,Divers,2925.156591069827,1527.8376487476053,1820.8616108981319,3361.9757670308422,6000.25401600381,3057.0740599245164,43765.17375044229,0,0,0,0,0,62458.33344411702,,Rouge,0,0,0,0,0,0,0,0,0,0,0,0,0,Rouge,0,0,0,0,0,0,0,0,0,0,0,0,0,Rouge,0,0,0,0,0,0,0,0,0,0,0,0,0,Rouge,0,0,0,42.20708401987238,0,0,0,0,0,0,0,0,42.20708401987238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rouge,0,0,0,42.20708401987238,0,0,0,0,0,0,0,0,42.20708401987238
Filet sardine,382909.6,429677,310876.5,110878.2,168622.7,324826,219803,147247,223669.5,240.9,129,202790,2521669.4,,Dorade Grise,3.6603000000000003,3.0291,2.6825,15.715900000000001,3.5037,1.0746,1.1158,0.3485,0.839,2.588,2.031,2.532,39.120400000000004,,,,,,,,,,,,,,,,Dorade Grise,10202.130291459796,5170.6838382588385,3786.8632087822893,122706.20098043408,1940.3140824617744,392.7652079846351,3119.3295634526003,0,0,0,0,0,147318.287172834,,Sardine,0,0,0,0,0,40131.2088857601,0,0,0,0,0,0,40131.2088857601,Sardine,0,0,0,0,0,0,0,0,0,0,0,0,0,Sardine,0,0,0,30821.53846153846,1124.3850728177183,0,0,0,0,0,0,0,31945.923534356178,Sardine,0,0,0,12283.716866473203,28257.616444488656,14156.021419454106,0,0,0,0,0,0,54697.354730415966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sardine,0,0,0,43105.25532801166,29382.001517306373,54287.2303052142,0,0,0,0,0,0,126774.48715053225
Ligne à main,0,0,0,0,0,0,0,0,0,0,0,0,0,,Dorade Rose,6.444899999999999,4.6135,6.617299999999999,5.801799999999999,5.4979,8.1862,8.708799999999998,0.995,0.576,4.434,1.772,1.487,55.13439999999999,,Total,621.8741,656.64306,381.7522000000001,237.98950000000002,333.18930000000006,447.24300000000005,376.4741,287.29620000000006,316.21999999999997,29.7258,32.425999999999995,359.864,4080.69726,Dorade Rose,2190.3505784052763,1324.8907970020337,2800.094035443794,2836.1622231849287,2321.9334836642365,2366.892208565511,4291.421699384249,10848,0,0,0,0,28979.74502565003,,Sole,0,0,0,0,0,573.302984082287,0,0,0,0,0,0,573.302984082287,Sole,0,0,0,0,0,0,0,0,0,0,0,0,0,Sole,0,0,0,0,0,0,0,0,0,0,0,0,0,Sole,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sole,0,0,0,0,0,573.302984082287,0,0,0,0,0,0,573.302984082287
Ligne de fond,15858.3,8776,8957.4,20383.4,21815.100000000002,26586.900000000005,18063.2,3697,2647.3,15858.8,9301,10119,162063.4,,Langouste,0.044,0.009,0.015,0,0.008,0.077,0.006,0,0,0.06,0.011,0.014,0.24400000000000005,,,,,,,,,,,,,,,,Machoiron de mer,7619.311379481873,5265.971236311904,6312.77515747068,11821.067872039033,10071.559118315532,9704.589561031964,5195.802887327878,0,0,0,0,0,55991.077211978874,,Thon,286.80042730892495,0,0,67.9819926499033,4007.8350000000005,6163.007078884585,0,0,0,0,0,0,10525.624498843414,Thon,0,0,0,0,0,0,0,0,0,0,0,0,0,Thon,0,0,0,856.1538461538462,155.7712317505655,4320,0,0,0,0,0,0,5331.925077904411,Thon,0,0,0,10.187916832382987,161.15086301233586,486.3326597592584,0,0,0,0,0,0,657.6714396039772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thon,286.80042730892495,0,0,934.3237556361324,4324.757094762902,10969.339738643843,0,0,0,0,0,0,16515.221016351803
